user,date,idea
1411164189,2014-09-19 18:03:09,"['Hi-\r\n', ""I'm a mom of 2 little girls, aged 4 years & 8 months.  For both girls I chose to be an exclusive breast pumping mom.  Neither of my kids got the hang of breast feeding, so rather go through the frustration (theirs & mine!) I decided immediately that pumping was for me.  As long as they were being given breast milk, I didn't care about mechanism of delivery.  As an exclusive pumper & destroyer of not 1 but 2 breast pumps, I have a couple things that I think would help pumping moms out....\r\n"", '\r\n', '1. I\'d like to see companies design & develop pumps & accessories with universal fittings, adapters etc. so that any pump can work with any baby bottle, fitting, connector, tubing or phalange etc. without having to restock yourself if something happens to your pump.  Recently my 2nd double electric pump died & I tried a manual pump for a bit & quickly realized I needed to have another pump.  I was stocked with supplies to fit my current pump so I could pump both at home & at work. I did not want to invest a lot to keep myself at my current production while I was waiting for the insurance company to come through with the new pump.  So I purchased a starter set for a ""cheaper"" brand. 1 set of everything did come with the new pump but I could use absolutely nothing not 1 single item, that I already owned.  The diaphragms on the new are external on top of the connectors that have an odd size fitting to fit bottles that have same odd size opening.  And these bottles are $8.00 per 8 oz. bottle.  I couldn\'t even use my power cord & vacuum tubing to leave some items at work.\r\n', '\r\n', '2. I produce 7-9 oz of milk per breast, per session, 3x a day.  The little 5 oz bottles that came with the pump were not enough.  So bigger bottles in the starter packs.\r\n', '\r\n', '3. A way to pump directly into storage bags so that the bags are still closed.  Not unopened, but somehow protected from spilling or falling off if.\r\n', '\r\n', '4. A way to repair/replace motors or working parts on personal pumps.\r\n', '\r\n', '5. Design them for use with disposable in-line filters or other barrier that prevents the possibility if milk entering the pump so they can be safely repaired.\r\n', '\r\n', ""I hope that your team finds success in your endeavors.  This is a wonderful opportunity to support breast feeding women.  I thank you for taking the time to consider these suggestions, and those of other moms that you've received.\r\n"", '\r\n', 'Good luck!']"
1411164202,2014-09-19 18:03:22,['I used a double pump and often thought it should either have a way to set the start to delay a few seconds so I could get both on prior to the suction starting or be voice activated']
1411164225,2014-09-19 18:03:45,"[""Hospital grade pumps are made with sealed motors so that they can be shared by multiple people.  Commercial pumps are frequently shared, but their motors are not sealed so germs can get from one mother to another mother's baby.  People get their friend's old pump, and she may even pass it on to a third woman (and baby) if she doesn't use it much.  It would be better if all pumps were safe to share (after normal cleaning).  \r\n"", '\r\n', ""Also, I've used the Medela Symphony, and I know that some people need the lowest suction setting, but I thought that even the highest setting didn't have enough suction.  So, more suction range, perhaps.  \r\n"", '\r\n', ""Flange comfort and fit are often a problem.  And how many damn parts there are!  I, personally, would avoid iPhone interfaces with the pumps because it would add yet another layer of complexity.  Some pumps are more complicated than others.  The Bailey pump is complicated to assemble, but many mothers like that you are in total control over how much suction you have and how long the suction lasts.  Take a look at the Bailey; it's very different than the Amedas and Medelas.  \r\n"", '\r\n', 'What if all pumps were hands free?  What about voice control?  That would be awesome!!!']"
1411164239,2014-09-19 18:03:59,"['Retractable tubing would be great! If it retracted into a self-sealing/self-sanitizing compartment; even better!\r\n', '\r\n', 'Built in hooks to hang flanges from bra strap to hold them up until you can get the pump turned on & in place once you start pumping.\r\n', '\r\n', 'Thank you so much for doing this! I hope you do it every year. Let us know if we need to push Medela (and others) to buy your prototypes etc to get your improvements into the hands of the mommies!!!']"
1411164266,2014-09-19 18:04:26,"[""Thank you so much for working on this problem!  I am a mother who's newborn was unable to latch.  This forced me to pump up to 12 times per day to keep my supply and feed him properly.  This meant I pumped, then bottle fed my baby every 2 hours. Now two months in and he's learning to breastfeed so I nurse for 30 minutes, pump for 45 then give him a bottle so he gets enough food (he's not good enough at nursing yet). As you can imagine this is quite a time commitment.\r\n"", '\r\n', ""So keep in mind, I have a newborn and I'm a stay at home mom pumping 10-12 x per day.  During my pump sessions I can't hold my baby or tend to him because the stupid pump is all sorts of in the way!!!  I might as well be a working mom since I'm hooked up like a dairy cow 8 hours a day! (Sorry for the rant)\r\n"", '\r\n', 'So here are my suggestions to make the awful outdated pump technology better:\r\n', '\r\n', '1. Child Care:  Not all pumpers are working moms.  Many of us pump for a variety of reasons and we need to be able to tend to our babies while pumping. Portability, comfort and less obtrusive gear would be a big help.  I can imagine a backpack type battery operated pump with cups that fit into a bra and a milk reservoir that is soft like a camelback bag or maybe on the side or at the back.  the point being that I can hold my baby or change his diaper or even feed him a bottle WHILE pumping.\r\n', '\r\n', ""2. Feel: It would help a lot to have a pump that actually feels like a mouth sucking and not a Hoover.  I know this may be odd to say but there are male sexual toys that mimic a mouth moving. Why can't the pump?  The peristaltic motion of the baby's tongue is part of what activates let down.  The flanges should conform to the breast.  The hard plastic flange comes in a few sizes but women come in a lot more sizes than that.\r\n"", '\r\n', '3.  Aesthetics: does it need to be hideously ugly?  Discrete, quiet and elegant.  More Ikea and Apple, less Kids-R-Us.  This thing is out in my house and it should look like it belongs there.\r\n', '\r\n', ""4. Cost:  this is a tough one but most moms are forced to rent a very pricy pump (Madela symphony) from the hospital to get one that's half decent.  I want a version I can own that works just as well.\r\n"", '\r\n', '5. Cleaning:  I know you guys are already thinking about this one but its a huge pain especially when traveling. An easy way to clean pump parts with, say a water bottle, when on the road would be a big help.\r\n', '\r\n', ""6. Scheduling and monitoring output:  I'd love if the pump kept track of how often and how much was pumped.  Or even how long I pumped for.  Keeping a separate log is an annoying chore.\r\n"", '\r\n', '7.  Heating & cooling:  many moms experience pain that can be soothed by hot or cool packs.  Why not have them built in?\r\n', '\r\n', ""8. Recline position: having to sit upright to pump is super irritating.  I can't lean forward because the bottles hit my knees.  I have about 5 degrees of movement before I'm leaning too far back to pump effectively or so far forward the tubing gets milk in it.\r\n"", '\r\n', ""I hope some of these thought help.  I unfortunately live very far from MIT (I split my time between New Orleans and Houston) otherwise i'd absolutely attend your hackathon. Let me know if there is ANY other way I can help.\r\n"", '\r\n', 'Cheers and best of luck!']"
1411164278,2014-09-19 18:04:38,"[""This is a small thing but it would be great if the milk receptacle that you pump into were SPILLPROOF.  Many times I've pumped and then knocked a bottle over!!  (Or maybe I'm just particularly clumsy)""]"
1411164289,2014-09-19 18:04:49,"[""I think it's wonderful that improvements for breastpump are being brainstormed at MIT. As a woman who has used 8 different breastpumps I know there's definitely room for improvement! Some suggestions:\r\n"", '\r\n', '-More customizable suction. I pump better with a hand pump bc I can more easily control the amount, speed & duration of the suction. \r\n', '\r\n', '-Some type of built in massage, vibration or compression. Milk expression output can be increased by 30% using massage & compression. \r\n', '\r\n', '-Quieter motors! \r\n', '\r\n', '-More comfortable flanges shaped in a way that utilizes gravity! \r\n', '\r\n', '-Adaptors that make pumping into a milk storage bag simple and easy. \r\n', '\r\n', '-Milk storage bags that accurately measure ounces of breastmilk!!! \r\n', '\r\n', 'Good luck with the innovations! ']"
1411164329,2014-09-19 18:05:29,"['Hi There.\r\n', ' \r\n', 'I\xe2\x80\x99ve logged over 40,000 airline miles this year all while pumping 4x a day on both sides and I hate traveling and pumping because it\xe2\x80\x99s inconvenient and difficult to stay sanitary.\r\n', ' \r\n', 'Frustrations:\r\n', '-          The pump takes up half my suitcase, it\xe2\x80\x99s that big\r\n', '\r\n', '-          I bring an extra insulated lunch bag with blocks of ice and even an empty Ziploc to fill with cubed ice once I get to the airport (post security) to keep the milk cold. If I\xe2\x80\x99m gone for 2 days I usually come back with over 45 ounces of milk in pump & store bags\r\n', '\r\n', '-          I can\xe2\x80\x99t wash the pump case. The pump has been with me in construction sites, airport bathrooms, cars, conference rooms, suitcases, hotels, restaurants and more. I\xe2\x80\x99m so disgusted by the outside of my case that I wish I could wash it.\r\n', '\r\n', '-          The tubing for whatever reason collects moisture and eventually molds. I have had to replace often\r\n', '\r\n', '-          I never realized how often I would need to pump without available power (conf rooms, electrical outages from storms, airports, cars) and the battery powered pack has saved me\r\n', '\r\n', '-          If your milk supply is low, the cones have a hard time staying on and makes pumping from both sides difficult\r\n', '\r\n', '-          I always empty one side before the other, so when dual pumping I have to disconnect the side that is finished and manually hold the tubing air supply so the other side can continue pumping\r\n', '\r\n', '-          Every time I pass through TSA my pump has to get swiped. Not sure how to improve that.\r\n', '\r\n', 'Hopefully sharing these challenges helps. Thank you for taking the time to hack the breast pumps!']"
1411164351,2014-09-19 18:05:51,"['Hi,\r\n', '\r\n', 'I am a new mom and I had twins in June who are still in the ICU at MGH. I also just finished my third year of surgical residency at the Lahey Clinic in Burlington and am very interested in device innovation. I have been thinking of ways to improve the breast pump since I started needing it after my babies were born. I know registration is full but if anyone drops out, I would love to enter the competition. \r\n', '\r\n', 'Thanks so much,']"
1411164480,2014-09-19 18:08:00,"['Hello,\r\n', '\r\n', 'First of all I want to say how excited I am that this is happening. I have never heard of such a thing and a friend of my forwarded it on to me as she knew how much trouble I went through! I pumped exclusively for 10 months and have a few modifications I would like to contribute. \r\n', '\r\n', ""First of all why isn't there a timer on these things?! Yeah it is great that everyone has a phone but when you are trying to take a business meeting and pump you forget to set the good old alarm. There needs to be a timer that keeps track of when you start and when you stop. \r\n"", '\r\n', ""Second of all why can't each breast be operated differently?! Sometimes one nipple is so wrecked that it cannot handle the pumping that the other one can but you want to ensure that the nipple stimulation is happening for both. Each breast is different therefore allow them to be treated separately if needed. My thought is there would be a setting that would keep them the same, so it helps for let downs and other things, butt for the occasions, that happen way more than once, there would be an option to operate each separately. That was probably the most painful part that I experienced. \r\n"", '\r\n', ""Third of all why the heck doesn't it come with the car adapter?! I pumped everyday to work for 10 months and that is a necessity! Charge more and provide the adapter so that we know we are getting what we NEED opposed to hoping you bought the right adapter on Amazon.\r\n"", '\r\n', 'Fourth the sound. So I know sound was discussed on the website but for non working moms it is not a need, but for full time working moms that have to mute themselves over and over on conference calls the sound is just too much and every woman on the call knows what it is and men ask to go somewhere more quiet...\r\n', '\r\n', 'Please let me know if there is anything else I can provide. I am very excited that there is a conference for this. I am a graduate from the University of MN with an engineering degree and would love to provide anything else if I could. \r\n', '\r\n', 'Thanks!']"
1411164508,2014-09-19 18:08:28,"['Hi,\r\n', '\r\n', 'I am a Registered Nurse, and working mom to 2 girls, now ages 8 and 11.  I had to work through 12 hour shifts, while still nursing both girls and it wasn\xe2\x80\x99t easy!  Lack of privacy, a clean space to set the pump on, a chair to sit down on, and a table or shelf to hold the filled milk jars.  That was IF, you could get off the hospital floor to even pump.  I had days where I thought I was going to explode!  Missing pumping sessions drastically reduced my milk supply, and frustrated my daughter when she tried to nurse.  Worst of all, I thought working for a healthcare facility meant administration would intuitively know and understand that breastfeeding was best, and that accommodations would be made for returning moms.  How wrong I was to think this.\r\n', '\r\n', 'Fortunately, there were five staff members including one physician, returning from maternity leave at the same time, and we were all in the same boat.  Our voices were eventually heard, but for all of us, it was too late.  By the time changes were implemented ( a chair and a$50 shelf in one bathroom), my daughter was a year old, and no longer nursing.  I had left my job at the hospital in hopes a clinic position would be an easier go (it wasn\xe2\x80\x99t!).  Companies are slow to respond to nursing moms, when it is either male leadership in the way, or female leadership who chose not have to nurse their infant, or have not yet experienced parenthood.  There is a lack of understanding, or an unwillingness to understand.  Presenting the statistics of how beneficial nursing is for a child, just does not seem to connect with business leaders.  Even when we presented the long term financial savings, and healthcare costs, it did not spark interest.  Business leaders are trained to think of the immediate bottom line.  The reality is, women need to work, and when job performance is questioned, they will give up breastfeeding before giving up their career.\r\n', '\r\n', 'Finding a solution to encourage breastfeeding will encompass a multifaceted approach, if it is to be successful.  I am excited to see engineers taking on this challenge.  If both hospital and  clinic administrations can\xe2\x80\x99t see the benefits of ensuring returning moms are pumping, then we have a huge challenge on our hands. \r\n', '\r\n', 'First of all, I am not an engineer, so redesigning the motor to make it quieter and the pump smaller is awesome, but not my area of expertise!  However, from experience, the breast cups would perform better if they were made from a thinner more flexible rubber/ plastic that covered the nipple, areola, and another 2-3 inches of breast (depending on your size).  One designer, if I recall correctly, added small bubbles on the cup to add more pressure points, like a massage effect.  The problem with that design, was that the bubbles were along the outer breast tissue area, not around the areola.  This is where the most stimulation must occur.   A much smaller ripple or bubble effect of the breast cup where it contacts the outer areola and nipple would be best.  In addition, I would encourage the development of a thinner pliable material that could remain on, with a connector to the tubing and pump below the nipple area, to limit the time it would take to set up.  This would require a material that could be worn against the breast tissue for longer periods.   One could simply attach the double channeled tubing (milk flow extraction and valved suction to pull milk into the receptacle), and start pumping.   Additional lighting on the pump itself, may help in poorly lit environments.\r\n', '\r\n', 'Challenges facing these design ideas are how to clean the tubing, materials to withstand multiple uses, overall sanitation issues, and suction control, and reducing skin friction around the nipple and areola.       \r\n', '\r\n', 'Although a more refined device is needed, one still needs a place to put it.  Just as there are baby change tables in the bathroom, can we create a pumping station?  A drop down chair, fold down table for the pump, cleansing wipes to keep the surfaces clean between uses, a private stall in the restroom.  Although not ideal, it may be a place to start, to begin to bring breastfeeding to the everyday, and help remove the mystery and shock value.  It may be easier to convince congress to insist upon breastfeeding amenities just as those for handicapped persons, if they can be easily incorporated into existing infrastructure. \r\n', '\r\n', 'If a private stall were to be deemed acceptable, sanitary, and provide the necessary amenities, it should include:\r\n', 'enclosed and private, with a locking door, floor to ceiling walls\r\n', 'must be separated by a floor to ceiling wall from the nearest commode\r\n', 'supplied with sanitary wipes to ensure cleanliness between uses\r\n', 'a comfortable chair with wipe down surfaces\r\n', 'a tray table large enough to hold the pump\r\n', 'standard ground electrical outlet within 12\xe2\x80\x9d of the table\r\n', 'a second shelf or tray table to support the milk containers\r\n', 'good lighting\r\n', 'nonslip flooring\r\n', 'separate sink and hand towel/ hand dryer\r\n', 'mandatory posting of information on the benefits of breastfeeding, troubleshooting tips, and a hotline for assistance such as the local La Leche League or other organization that supports breastfeeding moms.\r\n', '\r\n', 'Although this is not an ideal scenario, again it is likely a solid first step.  Policy changes could start with encouragement of the Results Only Work Environment, beginning to take off in the IT industry.  This may lend to more flexibility for working moms.  In addition, encouraging companies to improve work retention strategies by offering more flex time for employees (rather then calling it maternity/paternity leave).   Challenges to this type  of approach are the schedules and work patterns of healthcare and retail employees.  These employees are not structured around flexible projects and meetings.  These staff must be present for the full shift.  Measures increasing flex time would have to prove cost effective, requiring foundational research.   Partnering with university economics departments may bring about positive results.   \r\n', '\r\n', 'A more excessive and radical approach could be a single walk off the job day, nationwide, where women demand once and for all equal pay, equal advancement opportunities, and proper facilities and time to breastfeed!  Consider, International Women\xe2\x80\x99s Day is a national holiday in Kazakhstan, but not in the US? \r\n', '\r\n', 'Nonetheless, thank you so much for allowing me to share my thoughts and ideas.  I wish you all complete success in this incredible endeavor.  I can only hope this work means our future generation of girls will receive far better treatment as working moms, when they are grown.   Please feel free to contact me for more information, or to elaborate on anything I have mentioned here. ']"
1411164675,2014-09-19 18:11:15,"['Hello,\r\n', ' \r\n', 'I was recently forwarded an email about your initiative on breastmilk and breast pumps.  I am MIT graduate in my 2nd year of MBA at HBS and also a Mom of 3.  I breastfed and pumped when I went back to work for all 3 of my children and wanted to share some thoughts from that perspective:\r\n', ' \r\n', '- the decision to pump or not has much less to do with technology than the work environment and cultural expectations.  Granted, if a woman cannot afford a pump, she would not be able to pump, but for those women, their work (and sometimes home) environment do not allow them the luxury to take breaks of 20min+ at least twice a day (outside of lunch hour) to pump.  \r\n', ' \r\n', '- Another issue to consider is that breastmilk is more sensitive to mishandling than formula.  If pumped in unsanitary conditions or stored improperly, spoiled or contaminated breastmilk would cause more harm than good to the baby.  The risks of such may be even higher for women of low-income means.  \r\n', ' \r\n', ""While I applaud your wish to encourage more breastfeeding and pumping, I wonder if the focus might be better rewarded if it were on changing the cultural norms and employer benefits than improving technology.  In the U.S. alone, breastpumping at work is still very much an unknown phenomenon.  I've had male workers (at progressive, high-tech firms) completely oblivious to what this is, and not understand why I cannot just reschedule it to attend another meeting.  Shouldn't we fix things domestically first before venturing into other countries?\r\n"", ' \r\n', 'An alternative to consider is to create a co-op where women donate used breastpumps to a non-profit organization that can lend high-quality pumps as well as all attachments to women in need.  This would offer an even more economical (and green) solution.']"
1411164741,2014-09-19 18:12:21,"['The plastic cone that goes over the nipple should ideally be greased prior to pumping. I know this as the experience is so much more comfortable when I take the time to lube up the plastic; however, I NEVER do this because the time involved to grease and then the additional mess to clean up requires too much from me. \r\n', 'Engineers, please solve this problem!\r\n', '\r\n', 'Thanks!']"
1411165359,2014-09-19 18:22:39,"[""I've literally watched women pump for the last 8 years so I have a lot of experience with different types of breasts and what does and does not work.  We really do need a lot of improvement in pumps and a lot more customization.""]"
1411165421,2014-09-19 18:23:41,"['Love what you guys are doing (and the mention of the Gates Foundation\xe2\x80\x99s grand challenge in one of your media posts!).\r\n', ' \r\n', 'I\xe2\x80\x99m a new (pumping) mom, also a new member of the Northwest Mother\xe2\x80\x99s Milk Bank board, and also work at the Gates Foundation so we have a lot in common.  I\xe2\x80\x99ve been talking about a hackathon or new business for better breast pumps for the better part of the past year and am so glad to see you doing this.\r\n', ' \r\n', 'I travel a lot.  So in addition to the great suggestions you\xe2\x80\x99ve already gotten, breast pumps need to travel better.  So many women have blown out their pumps while trying to pump in foreign countries dealing with really bad power converters or step-down transformers.  Not only do they lose the ability to pump, sometimes they kill their pump altogether.  And bringing an extra battery \xe2\x80\x93 good luck! Unless you are able to borrow from some mom who no longer needs her pump\xe2\x80\x99s battery, you are stuck buying a new $80 battery on your own or lugging a AAA battery pack pump attachment with you in your suitcase (also expensive).\r\n', ' \r\n', 'Will send more ideas if I think of any.  Would love to connect more to see how it all goes \xe2\x80\x93 either on behalf of the Northwest Mother\xe2\x80\x99s Milk Bank or the Gates Foundation.\r\n']"
1411165553,2014-09-19 18:25:53,"['I use a Medela Pump In Style. After using it for the past three and a half months, my suggestions for breast pump improvement are as follows: \r\n', '1) Breast pumps should have a clock and timer on them somewhere. A lot of us moms are pressed for time and/or hate pumping so much that we have to make ourselves pump for a certain increment of time. When pumping, I usually set a timer for 15 minutes on my cell phone. Rather than scrambling for a phone or looking at a clock/watch and struggling to remember when I started pumping, it would be helpful if this feature was included on the pump. \r\n', ""2) Traveling with a pump is terrible. Is there a way for the carrying case to also include space for parts (bottles, bags, flanges, etc.)? I end up tossing all of the various parts into a ziplock bag and then toss this, along with my pumping bra, the pump, and tubes into a separate small duffel. When it's all put together for travel, it's bulky and awkward. \r\n"", ""3) The incessant chant of the pump is enough to drive sleep-deprived moms crazy. For those trying to be discrete, the pumping sound is a dead giveaway for what's going down. Is there a way to make these things quieter? \r\n"", '4) Dials deserve numbers and an arrow. I have a dial on my pump that is marked by dots and the dial knob has no arrow. I have no idea of the ""level"" at which I usually pump. (Just look at the dial on the In Style. What the heck?) So, when I turn the knob, I am guessing at which ""strength"" my little friend is working.\r\n', '5) For some moms, a mechanism that allows them to keep track of when they pumped, which breast(s) they pumped, and how much they pumped would come in handy. There are apps for this, but it would be nice for all of the pumping experience to be more streamlined.  \r\n', '6) I have no idea of how this could be improved: Cleaning pump parts is a pain in the butt. \r\n', '\r\n', 'Three cheers for MIT! Thank you!']"
1411167826,2014-09-19 19:03:46,"[""If it works, it's not weird, now matter how it looks or sounds or feels initially. Nothing is weirder than the noises and sensations that accompany the visual of nipples moving back and forth in clear plastic tubes to induce letdown. ""]"
1411167861,2014-09-19 19:04:21,"[""Can pumping mechanism be used for cleaning too? Cleaning is the worst part,but the thing suck liquid through it... couldn't it suck soap and water through and then be rinsed? Have yet to try it,but could be awesome.""]"
1411167876,2014-09-19 19:04:36,"[""Make it more like a baby's mouth! Thanks for doing this!""]"
1411167935,2014-09-19 19:05:35,"[""I want to point out the theost effective pump currently is out of production, the medela classic. Can you guys hack one and figure out how to re-engineer it's effectiveness? Is it just a level of suction issue, or is it something different about the piston mechanism?\r\n"", '\r\n', 'Also, could there be a flatter flange system that slipped into a normal bra with separat suction and collection hoses coming out of it. Think something the shap of a breast shield.\r\n', '\r\n']"
1411170346,2014-09-19 19:45:46,"[""I had to exclusively pump for the first three months of my daughter's life due to severe latch issues and because the breast pump is never as effective as the mouth of a baby, my supply was never established (in breastfeeding terms my milk never came in.) we always had to supplement with formula. \r\n"", '\r\n', 'Therefore my idea is simple: make the pump as effective as a baby! Accomplish this by making it simulate a warm, moist environment and replicate the tongue movement of a baby on the entire areola instead of air sucking at your nipple! \r\n', '\r\n', 'Also, i had to use a hospital grade pump that was insanely bulky, cumbersome, and always had to be neR an outlet. Make it light and able to keep a charge for multiple sessions. \r\n', '\r\n', 'Thanks! ']"
1411172827,2014-09-19 20:27:07,"['My Wishlist:\r\n', '\r\n', '1. A smart pump. The pump should tell me when is the best time to pump to maximize milk output. It should get to know my body - the best time of day to pump, how much I pumped in the last session, how long I should wait between sessions, \r\n', '2. Make a pump that is perfectly silent. My days are crammed with phone meetings. It is incredibly hard to find time to pump, and sometimes I have to miss sessions. I would be so much more productive if I could pump while on calls.\r\n', ""3. Make a pump that works while I sleep!!! I'm exhausted. I force myself to stay up most nights so I can pump a bit of extra milk for my daughter. Having a few extra ounces on hand helps me keep my sanity because it means I can take a break and go to a yoga class or do something for me. Further, if I could pump while I slept, I could tap into the body's nautural rhythms for producing milk (it seems like I produce more at night).\r\n"", ""4. Make a pump that offers some privacy. I was at a convention yesterday in downtown Boston, and I needed to pump on my drive home. I don't do this often, but I was desperate. I sat in the parking lot, hooking myself up to my hands free pump bra. Then I looked up and realized 6 guys were getting into the car next to me. I started driving and the entire convention of 10,000 people walked out. I tried to cover myself up, and as much as I've gotten to the point where I don't really care who sees me, it still felt humiliating. \r\n"", '\r\n', 'Thank you for doing this!\r\n', '\r\n', '\r\n']"
1411173629,2014-09-19 20:40:29,['A breast pump that accurately measures how many ounces each breast produces.  I was obsessed with how much I was producing and the medela bottles bags and lansinoh bags were hard to read exactly.   \r\n']
1411173789,2014-09-19 20:43:09,"[""I served in the Virginia National Guard while my daughter was breastfeeding. Being away from her for a weekend I would use a hand pump over an automatic for several reasons. It was quiet, extremely small and convenient to use in a side office or restroom where electrical outlets weren't in easy to use locations. \r\n"", '\r\n', 'I know there is at least one cordless on the market for several hundred dollars. If there was a way to make this more affordable I know it would help a lot of mommies out there!']"
1411178336,2014-09-19 21:58:56,"['I own a Medela Pump and Style and pump 3x daily while at work a 2x (morning and night) for my freezer stash. I love breastfeed my 8 moth old but hate pumping. I cried the first time I pumped at the hospital (early latch issues) and struggle still to do it every day. The biggest factors that could improve my experience would be\r\n', '-less parts/ self cleaning parts\r\n', '-more efficient (takes me 12 minutes to feed baby on both sides, 25-30 to pump the same amount)\r\n', '-actually portable (would love to do chores/move around the office as i pump)\r\n', '-actually hands free (have to do massage throughout, still end up with clogged ducts weekly)\r\n', '-would love for the flanges to be flexible/smaller so that i can pick up and cuddle baby as i pump\r\n', '\r\n', 'Some ideas that i have had that relate to pumping/storing milk that may help would be...\r\n', '-A bra/tank top that doubles as a pumping and nursing bra that is inexpensive and durable (i hate having to strip down and put on the ""hands-free"" bra and, even though my office door locks it makes me uncomfortable at work). I have seen bras like this online but they are very expensive \r\n', '-milk bags that store milk in flat sheets to maximize freezer space (my and my parents freezers are full to the max as i have stored 800 oz in anticipation of moving into a position at work in 2 months that will only allow me to pump once per day- i know may people who have hundreds of ounces stored and not a bit of freezer space left)\r\n', '-parts designed better so you don\'t feel so much like a cow. I know this may be vague but when I pump I feel like my body is just there to be used and it feels so inhumane to be hooked up to a machine for hours a day. I do it because i truly believe that breast is best but while I\'m pumping its hard to even pretend that this is what nursing feels like. Maybe if the parts had softer edges/looked less utilitarian/ were more ""fun"" i could feel better about it somehow. \r\n', '-i know this is more about the pump itself but it would be great if there were some policy changes that not only got you the pump through your insurance but also got you some sort of stipend for extra parts/pumping bras/cleaning supplies/ all the extras OR if it became standard that pumps came with two complete sets of parts, extra bottles and a hands free bra. I have spent tons of money on pump parts/ supplies that i never knew i would have to spend\r\n', '\r\n', 'Thank you so, so much for taking this on! hopefully by my next baby pumping wont suck so bad!!!!!\r\n', '\r\n']"
1411178403,2014-09-19 22:00:03,['Make it easier to use a pump one-handed so moms who want to pump on one side while nursing the baby on the other side can do so. ']
1411182251,2014-09-19 23:04:11,"['I\'m an exclusive pumper due to daughter\'s tongue tie. My Medela Symphony works pretty well but it\'s not actually portable. I ended up dragging it around in the car and around the house as needed and actually rented a second one for work because it was too heavy to transport daily. What I would like is the Symphony pump in a portable size/weight! I like the pumping speed and action better on the Symphony than my freestyle. The Symphony feels ""smoother"" somehow.\r\n', '\r\n', ""Also: I'd like to be able to use different suction strengths on each side. Sometimes they just need different things.""]"
1411184370,2014-09-19 23:39:30,"['The hard plastic is too uncomfortable.  It would be better out of a softer silicon substance.  Try a soft plastic similar to that used in the nose piece for a sleep apnea mask.  Also, similar to the apnea mask nose pieces, the pump cups should come in different sizes.  Finally, it would be great if it could be worn, hooked on like a bra, so you could have hands free during some of the time while pumping.\r\n', '\r\n', 'Looking forward to success!\r\n', '\r\n', 'M. Feldman, Alameda California']"
1411184767,2014-09-19 23:46:07,"[""Dear Hackers, I can't understand why such an important device and its accessories are so impractical. I avoid pumping (when I would otherwise be quite motivated to pump regularly) because I'm a full-time working mom with two children and I can't stand all the parts, accessories, cleaning and limitations of pumping. I'm fortunate enough to live near my work so I come home from work 2x a day to feed my baby personally so I can have the closeness with my baby but ALSO just to avoid dealing with pumping altogether. Most working women don't have this benefit.\r\n"", '\r\n', ""1) I WANT FEWER PARTS. Busy mothers (especially the working kind who are often the ones pumping because they are away from their baby or need to ramp up supply) don't have time to clean between 6-8 parts with hot soapy water after a breast pumping session. And any educated, attentive mom gets scared into thinking that these parts have to be extremely clean (borderline sterile) because breast milk is so spoil-able and prone to bacteria growth so a good cleaning is unavoidable. I often let used breast pump accessories sit in a bowl by the sink for days to avoid having to clean them.\r\n"", '\r\n', '2) I WANT THE FEWER PARTS TO FIT BETTER. I can\'t stand having to adjust the ""flanges"" around my areola and breast throughout the pumping session. Some strategy is always required to shift them around, re-constitute the suction or press on your own breast a different way to keep the milk flowing steadily. It\'s work. You can\'t completely check out and read or text or respond to work emails because you\'re stuck within 1 foot of the pump and need to re-adjust. And don\'t try to bend over to pick up your dropped iPhone lest you SPILL all of the hard-earned liquid gold you are working tirelessly to pump. Yes, there are ""hands-free"" pumping bustiers but no, they are not fool-proof. Major improvements or new design or new supplementary wearables could be created to improve the fit no matter breast size. And how about a no-backsplash, spill-proof receptacle? Sippy cups for toddlers are more sophisticated!\r\n', '\r\n', '3) I WANT THE FEWER PARTS TO FIT BETTER AND BE EASIER TO CLEAN!\r\n', ""As expressed above, cleaning 6-8 parts per pumping session really kills the joy. It's impractical for busy moms, working moms, or basically anyone without the patience to scrub tiny parts with hot soapy water after you've already just devoted 15-30 minutes setting up and pumping to begin with. Most if not all of the breast pump accessories must be BPA-free by now, and I've got the microwave sterilizing bags - but seriously, I think there's room for innovation here (disposables, dishwasher safe, e-z clean bottles?) to help relieve the cleaning burden. \r\n"", '\r\n', '4) I WANT THE FEWER PARTS THAT FIT BETTER AND ARE EASIER TO CLEAN - TO ALSO ALLOW MORE MOVEMENT AND FLEXIBILITY DURING PUMPING SESSION! \r\n', 'Since you are connected to the breast pump by the ""tubing"", you can\'t go very far... let\'s say 1 to 1.5 feet at the most... and as described above, the breast pump accessories aren\'t spill-proof, so pumping moms are really STUCK. Most of us are pumping in a private space somewhere (bedroom, pumping room, bathroom, office with door shut) and mobility is too limited making ""pumping session"" productive for anything but well... trying to squeeze out between 1-5oz of milk. \r\n', '\r\n', 'When will the day come when each pump has its own individual remote/motorized capacity (eliminating the tubing) so that hands-free pumping can become pump-free pumping?! Just imagine how much more free and productive moms could feel if you could move around during a pumping session to conduct other activities.\r\n', '\r\n', 'Good luck and thanks in advance for all of your hard work on behalf of nursing/pumping moms!\r\n', '~Melissa D., in NYC']"
