rating ID,Product ID,title,brand,manufacturer,grade,comment,category,tag1,tag2,tag3,price,,,,
139990,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
139991,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
139992,1610,Medela Harmony Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,30.77,,,,
139996,2961,Medela Breastmilk Freezing & Storage,Medela,,have,,Nursing,milk storage,,,,,,,
140024,2826,Kiinde Twist Breastfeeding Starter Kit,Kiinde,,want,,Nursing,milk storage,,,,,,,
140041,1803,Tommee Tippee Closer to Nature Standard Neck Breast Pump Adaptor,,,want,,Breastpumps,breastpump accessories,,,4.99,,,,
140086,520,Medela Labeling Lids,Medela,Medela,regret,Waste of money for me,Nursing,milk storage,nursing miscellaneous,,,,,,
140088,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,All the pumping basics! ,Breastpumps,breastpumps,,,227.51,,,,
140090,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,Loved these for a quick and easy clean after pumping,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
140218,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,A great pump that has lasted me 4 years and 2 children. Kinda sad I didn't get even more use out of it. ,Breastpumps,breastpumps,,,227.51,,,,
140256,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,"Does its job, but the zipper is finicky. ",Breastpumps,breastpump accessories,,,35.11,,,,
140261,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,"It's great that they freeze flat, but they often leak upon unthawing.",Nursing,milk storage,,,17.24,,,,
140283,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
140285,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,i really like this pump. it is FAR stronger than the freestyle and very easy to use,Breastpumps,breastpumps,,,227.51,,,,
140329,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"This pump is beyond efficient and convenient!!  Pumped when I went back to work, and this made it so quick and easy.  Very well-made and worth the $!",Breastpumps,breastpumps,,,227.51,,,,
140336,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,"I really liked these bags, but several of them have holes after defrosting milk leading to spills of liquid gold :(",Nursing,milk storage,,,17.24,,,,
140341,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,easy and great to use,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
140352,100,Medela Freestyle Breast Pump,Medela,Medela,have,This is a great pump and gives you so much mobility but the suction is not nearly as strong as the ones you plug into the wall,Breastpumps,breastpumps,,,309.9,,,,
140357,105,Medela Easy Expression Bustier,Medela,Medela,regret,This is terrible. The zipper is hard to use. Much prefer the clip/hook ones,Breastpumps,breastpump accessories,nursing bras,,,,,,
140423,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Easy to use and very efficient!,Breastpumps,breastpumps,,,227.51,,,,
140446,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,"Didn't have this for my son, but I want it. Just couldn't justify the $$..",Breastpumps,breastpump accessories,,,35.11,,,,
140494,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
140581,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,So easy to use and only takes 90 seconds to clean everything!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
140589,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
140593,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
140595,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
140788,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,"Makes cleaning pump pieces, bottles and pacifiers a cinch!",Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
140813,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,I use this every single time I pump. Great investment. Use the straps to ensure it doesn't fall down and pull your shields off.,Breastpumps,breastpump accessories,,,35.11,,,,
140818,100,Medela Freestyle Breast Pump,Medela,Medela,love,Hands down the best pump. Suction is definitely strong enough for me and it allows me to be much more mobile and less weighted down when hauling to and from work everyday.,Breastpumps,breastpumps,,,309.9,,,,
140828,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,regret,It never worked. The bra kept the cups from sucking/staying on. I could never use it and i regret it all the way. ,Breastpumps,breastpump accessories,,,35.11,,,,
140859,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"While this is one wonderful piece of machinery, as an exclusive pumper, the motor couldn't keep up and ended up sputtering out after about 2 months. It still did the job but each session took a while ",Breastpumps,breastpumps,,,227.51,,,,
140863,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,worked out fine for storage but I am getting leaks now that I am thawing them and I'm losing a ton of milk! no bueno! ,Nursing,milk storage,,,17.24,,,,
140871,1962,Medela Symphony Breast Pump,,,love,have this at work and it's ah-mazing! what a life changer!,Breastpumps,breastpumps,,,,,,,
140891,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,,Breastpumps,breastpump accessories,,,35.11,,,,
140963,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,regret,These were recommended for my registry and I didn't end up using them once in the 12 months I was pumping. Save your money - wash your parts or boil as needed.,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
141019,3275,Medela Symphony Breastpump Vehicle Lighter Adapter,Medela,,want,,Breastpumps,breastpump accessories,,,,,,,
141031,100,Medela Freestyle Breast Pump,Medela,Medela,have,This was handy for taking to work and on vacation - super easy and light to tote around,Breastpumps,breastpumps,,,309.9,,,,
141089,105,Medela Easy Expression Bustier,Medela,Medela,love,"Impossible to pump at work (and get anything else done) without it!!! Over the months of 2-3x/day usage, it did become worn, but I would have no problem buying another one for the next time around.",Breastpumps,breastpump accessories,nursing bras,,,,,,
141139,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This has saved my breastfeeding relationship.,Breastpumps,breastpumps,,,227.51,,,,
141191,3218,"Ameda Cool N Carry Breast Milk Storage System Gift, Baby, NewBorn, Child",Hendelman &amp; Co.,,love,"Although I'm not a fan of the pump, this is nice and small.  I can fit a sandwich and bottles if I'm going to be out and about.  Great insulation, it stays cool for quite a while.",Breastpumps,breastpump accessories,,,,,,,
141193,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,regret,"This pump is terrible. It has the worst suction (despite great customer service), it would take me 40 minutes to get 2 oz. out, where the Symphony (rented) gets me 4-6 oz. in less than 10. Hated it.",Breastpumps,breastpumps,,,158.99,,,,
141195,1962,Medela Symphony Breast Pump,,,love,"I rented this pump from a local retailer and it has saved my life. Without it, I wouldn't have continued breastfeeding after I went back to work. Worth every penny, it pumps 4-6 oz in less than 10 min",Breastpumps,breastpumps,,,,,,,
141197,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,regret,Worked well double pumping for a month but it seems the suction isn't as strong even after replacing parts and terrible if only pumping 1 side.  It's much noisier than the hospital grade Medela pumps.,Breastpumps,breastpumps,,,158.99,,,,
141198,2826,Kiinde Twist Breastfeeding Starter Kit,Kiinde,,love,This starter kit is small but the bottles are easy to figure out and the customer service is amazing! The medium flow nipples work great (and they sent them for free!) and the bags are easy to pump in,Nursing,milk storage,,,,,,,
141215,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
141257,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,There is no way I could pump without one of these.  ,Breastpumps,breastpump accessories,,,35.11,,,,
141275,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,I used these to sterilize at work so I never had to take the parts home.,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
141277,196,Fresh Baby Food and Breast Milk Trays,Fresh Baby,Fresh Baby,have,These are OK.  The lids don't snap on as well as I would like.,Nursing,milk storage,freezer trays,,9.71,,,,
141280,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"It was fine for about a couple weeks, but then I found that it was easier (and more comfortable) to nurse without it.",Breastpumps,breastpumps,,,227.51,,,,
141397,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
141405,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I mean, it's more of a love/hate relationship, but mostly this is a winner because it looks like a purse and everything I need packs neatly inside.",Breastpumps,breastpumps,,,227.51,,,,
141431,1610,Medela Harmony Pump,Medela,Medela,love,This pump saved my life. The electric pump our insurance provided was so crappy - but this pump was awesome and easy to take everywhere!,Breastpumps,breastpumps,,,30.77,,,,
141432,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,regret,Got this pump from our insurance company and it is basically useless. Ended up just using my $25 Medela hand pump instead. ,Breastpumps,breastpumps,,,158.99,,,,
141442,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,"This bag isn't the thickest, but it's made of flexible plastic, is easiest to pour, write-on and stores the most out of all the bags I've tried. But some of the bags leak after thawing.",Nursing,milk storage,,,17.24,,,,
141474,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Love this and used it while I breastfed for 13 months. Will be using it with my next too!,Breastpumps,breastpumps,,,227.51,,,,
141483,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,these are handy to have on hand if you don't sterilize frequently or if you are going to grandma's house,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
141487,1962,Medela Symphony Breast Pump,,,have,"I rented this pump. It's the only pump I ever used, so I can't really compare it. Medical grade as opposed to commercial. Good option if you have low supply or if you only want to pump for a few month",Breastpumps,breastpumps,,,,,,,
141518,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This was a great pump.  ,Breastpumps,breastpumps,,,227.51,,,,
141522,1610,Medela Harmony Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,30.77,,,,
141524,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
141562,1610,Medela Harmony Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,30.77,,,,
141600,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Could not have survived without this. Loved mine!,Breastpumps,breastpumps,,,227.51,,,,
141692,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great to have the tote so everything is always together,Breastpumps,breastpumps,,,227.51,,,,
141743,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,Prefer over medela for double zipper (doesn't leak) and stores flat,Nursing,milk storage,,,17.24,,,,
141750,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,have,"adapter makes pumping into the bag easier than with lansinoh bags, however easier to leak (only one zipper) and they don't store flat",Nursing,milk storage,breastpump accessories,,8.99,,,,
141757,3696,Medela Advanced Personal Double Electric Breastpump Model #57065,Medela,,love,"Works great.  Can pump one or both sides, ",Breastpumps,breastpumps,,,,,,,
141799,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,Super easy way to clean breast pump accessories and bottles ,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
141821,3739,Lansinoh New Mom Starter Set,Lansinoh,,love,The mOmma bottles are incredible!!! Super soft nipples similar to a breast and the only bottle my daughter will take!,Breastpumps,breastpump accessories,maternity miscellaneous,,,,,,
141864,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,easy to use and label for pumped milk. ,Nursing,milk storage,,,17.24,,,,
141991,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,makes sterilizing very easy!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
142060,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,No leaking. I feel safe storing my precious milk in these bags.,Nursing,milk storage,,,17.24,,,,
142067,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,regret,"Double pumping did not work for me. There was no suction with double, so I had to single pump each side.",Breastpumps,breastpumps,,,158.99,,,,
142071,2461,Pumpin' Pal Super Shields,,,have,"Felt like my whole breast was getting sucked into the shields so I stopped using them.  Maybe  I was using the wrong size, so I may try again later.",Breastpumps,breastpump accessories,,,,,,,
142073,2173,Simple Wishes Honeysuckle Breastmilk Storage Bags,,,love,These are the only storage bags that I buy.,Nursing,milk storage,,,16.56,,,,
142074,2826,Kiinde Twist Breastfeeding Starter Kit,Kiinde,,want,,Nursing,milk storage,,,,,,,
142077,2940,Quick Clean Breastpump Accessory Wipes,Medela,,love,Use these all the time in a pinch for my pumping supplies. Great amount of cleanser on each wipe so one goes a long way.,Breastpumps,breastpump accessories,,,,,,,
142079,817,Medela Quick Clean Breastmilk Soap,Medela,Medela,have,Only use it when I have a lot of pieces to clean. I still need to wipe each piece while rinsing them off.,Breastpumps,breastpump accessories,,,7.97,,,,
142081,2145,Avent Isis Manual Breast Pump,,,have,Too loud and too many parts to clean.,Breastpumps,breastpumps,,,,,,,
142237,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Best pump ever! So convenient for work ,Breastpumps,breastpumps,,,227.51,,,,
142305,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Loved this pump (even though I only really used it for 6 weeks.) Easy to get everything hooked up, well packaged and the variety of settings allow for variable suction, which is great. ",Breastpumps,breastpumps,,,227.51,,,,
142361,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,,Breastpumps,breastpump accessories,,,35.11,,,,
142421,2961,Medela Breastmilk Freezing & Storage,Medela,,regret,The freezer bags are difficult to close. Milk spills!,Nursing,milk storage,,,,,,,
142423,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,Works great - but I'd rather have the Freestyle!,Breastpumps,breastpumps,,,227.51,,,,
142425,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,Easy! Convenient!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
142427,100,Medela Freestyle Breast Pump,Medela,Medela,want,,Breastpumps,breastpumps,,,309.9,,,,
142429,4609,Medela Breastmilk Cooler Set,Medela,,love,SO easy and convenient! Love it!,Breastpumps,milk storage,,,,,,,
142580,1610,Medela Harmony Pump,Medela,Medela,have,"We had to express colostrum at the hospital, so they gave me this. I wouldn't reccomend it for everyday pumping but it worked for our short term needs & I got a few ounces a few other random times!!",Breastpumps,breastpumps,,,30.77,,,,
142581,2826,Kiinde Twist Breastfeeding Starter Kit,Kiinde,,love,I love this whole set! Makes storing breastmilk a breeze!,Nursing,milk storage,,,,,,,
142582,817,Medela Quick Clean Breastmilk Soap,Medela,Medela,love,Even works on clothes! I've used it on my sleep bras & nursing tanks more than once when I found myself leaking!,Breastpumps,breastpump accessories,,,7.97,,,,
142596,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Def get the hands free bustier!,Breastpumps,breastpumps,,,227.51,,,,
142597,105,Medela Easy Expression Bustier,Medela,Medela,love,Required for pumping moms,Breastpumps,breastpump accessories,nursing bras,,,,,,
142600,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Great pump. Haven't tried any others, but don't feel the need to.",Breastpumps,breastpumps,,,309.9,,,,
142709,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,"Have one, but never used so far...",Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
142753,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,,Breastpumps,breastpump accessories,,,35.11,,,,
142762,2461,Pumpin' Pal Super Shields,,,want,,Breastpumps,breastpump accessories,,,,,,,
142829,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,Large and easy to use,Nursing,milk storage,,,17.24,,,,
142830,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,20 uses per bag!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
142926,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Great bra to set your hands free.,Breastpumps,breastpump accessories,,,35.11,,,,
142927,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Can you really love a breastpump? If you can, this one is worthy of love. It gets the job done in a very efficient manner. This pump has worked hard through two kids (and counting)!",Breastpumps,breastpumps,,,309.9,,,,
142958,1610,Medela Harmony Pump,Medela,Medela,love,4 oz in 7 minutes in the morning! ,Breastpumps,breastpumps,,,30.77,,,,
142959,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
143032,1610,Medela Harmony Pump,Medela,Medela,love,I actually pump more ounces out of this than my Medela electric. I also like how this is more compact and I don't have to be by a plug or recharge. ,Breastpumps,breastpumps,,,30.77,,,,
143033,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,have,I haven't had any leaking issues but I don't lie how I can't store a lot. I can barely fit 5 oz. ,Nursing,milk storage,breastpump accessories,,8.99,,,,
143062,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,So much easier than holding the pump,Breastpumps,breastpump accessories,,,35.11,,,,
143069,1610,Medela Harmony Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,30.77,,,,
143128,1610,Medela Harmony Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,30.77,,,,
143132,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,have,,Nursing,milk storage,breastpump accessories,,8.99,,,,
143136,2173,Simple Wishes Honeysuckle Breastmilk Storage Bags,,,want,,Nursing,milk storage,,,16.56,,,,
143155,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,I really love this bra. I had a hard time finding something that fit well for my larger cup size and this did the trick. Very adjustable. ,Breastpumps,breastpump accessories,,,35.11,,,,
143159,1610,Medela Harmony Pump,Medela,Medela,love,I have an electric pump so I registered for this as a backup. So glad I did! Works great for me b/c you control the speed and it's much quieter than an electric. ,Breastpumps,breastpumps,,,30.77,,,,
143202,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,So useful!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
143290,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,,Breastpumps,breastpump accessories,,,35.11,,,,
143397,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Easy to use. Portable. Kept my supply strong,Breastpumps,breastpumps,,,227.51,,,,
143462,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,"Great bags, easy to read and use",Nursing,milk storage,,,17.24,,,,
143496,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Solid product. It runs a little big so I'd recommend getting a size smaller to minimize leakage. ,Breastpumps,breastpump accessories,,,35.11,,,,
143498,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Very good system, easy to setup and use. ",Breastpumps,breastpumps,,,227.51,,,,
143528,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I have this in the backpack version. Wish I would have gotten the shoulder bag, but the pump itself works really well.",Breastpumps,breastpumps,,,227.51,,,,
143529,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,I felt fine about these. I used them and it was nice to be able to use them more than once and have a check to see where I was at with them.,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
143542,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,regret,"You still have to wash the parts before you use it, so not really a time-saver!",Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
143662,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Still going strong after pumping for 2 babies!,Breastpumps,breastpumps,,,227.51,,,,
143680,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,Cheap. Make sterilizing things quick and easy no matter where you are.,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
143690,105,Medela Easy Expression Bustier,Medela,Medela,want,,Breastpumps,breastpump accessories,nursing bras,,,,,,
143709,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Easy to use and portable,Breastpumps,breastpumps,,,227.51,,,,
143739,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,Great storage solution,Nursing,milk storage,,,17.24,,,,
143825,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Lifesaver at work,Breastpumps,breastpump accessories,,,35.11,,,,
143843,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,"Best ones we tried, didn't leak and easy to pour.",Nursing,milk storage,,,17.24,,,,
143851,1610,Medela Harmony Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,30.77,,,,
143899,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
143952,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
143955,4896,Philips Avent Manual Comfort Breast Pump,Philips AVENT,,love,Really comfortable and easy to use.  One downside is it has a lot of parts to clean.,Breastpumps,breastpumps,,,34.9,,,,
143956,1610,Medela Harmony Pump,Medela,Medela,love,This pump is a lifesaver for quick pumps- especially in the middle of the night!  I think it is a must have for any nursing mom!,Breastpumps,breastpumps,,,30.77,,,,
143957,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,regret,"These bags always seemed to leak for me AND they are so challenging to pour from because of the holes for the adapter!  I use them, carefully, but have lost a lot of milk because of them too!",Nursing,milk storage,breastpump accessories,,8.99,,,,
143995,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
143997,105,Medela Easy Expression Bustier,Medela,Medela,have,It worked while it lasted but then the zipper broke. Didn't spend the money to get a new one. ,Breastpumps,breastpump accessories,nursing bras,,,,,,
144001,2461,Pumpin' Pal Super Shields,,,love,Happy I got to try all 3. ,Breastpumps,breastpump accessories,,,,,,,
144005,4609,Medela Breastmilk Cooler Set,Medela,,have,I got with my breast pump. Wanted a 2nd set but they are a bit expensive if you ask me.,Breastpumps,milk storage,,,,,,,
144007,2880,Freemie Cups for Medela Pumps,Medela,,want,,Breastpumps,breastpump accessories,,,,,,,
144022,2826,Kiinde Twist Breastfeeding Starter Kit,Kiinde,,love,"This is the feeding system we use and I love it! I pump into the bags, label them, and feed from them! They take up a lot less room in a cooler bag than half empty bottles do. Obsessed!",Nursing,milk storage,,,,,,,
144031,1610,Medela Harmony Pump,Medela,Medela,love,I got this just for relief while waiting on ins to send my double electric but it's been super convenient. I keep it in the car for emergencies and it's gone in the shower to help with clogged ducts,Breastpumps,breastpumps,,,30.77,,,,
144082,100,Medela Freestyle Breast Pump,Medela,Medela,love,Easy to use but can't figure out how to use the hook things for handsfree. I use the easy expression bustier or just clip up my nursing bra/tank and it becomes hands free.Love how compact it is.,Breastpumps,breastpumps,,,309.9,,,,
144083,105,Medela Easy Expression Bustier,Medela,Medela,love,"I don't have to use it ALL the time because depending on what nursing tank/bra I have on that can help secure the pump.  But when you need to truly walk around and need secure handsfree, this works!",Breastpumps,breastpump accessories,nursing bras,,,,,,
144084,2724,Target up & up Milk Storage Bags,Target up & up,,have,,Nursing,milk storage,,,,,,,
144085,3483,NUK SEAL 'N GO STORAGE BAGS ,NUK,,have,,Nursing,milk storage,breastpump accessories,recently_added,,,,,
144096,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,MUST HAVE if you are pumping. I never pump without this now. ,Breastpumps,breastpump accessories,,,35.11,,,,
144158,2940,Quick Clean Breastpump Accessory Wipes,Medela,,regret,"Basically a disinfecting wipes, I switched to using a cheaper yet better quality ones.",Breastpumps,breastpump accessories,,,,,,,
144246,114,Milkies Milk Saver,Milkies,Milkies,want,,Nursing,milk storage,nursing pads,,25,,,,
144283,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"I love this bra! I do not know how I would have been able to double pump without it. The middle extender piece is necessary though for us busty gals (32DDD), so keep that in mind.",Breastpumps,breastpump accessories,,,35.11,,,,
144284,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,regret,"My insurance company paid for this double electric pump when I went back to work. Worked terribly, my used Medela Pump In Style worked better than this ever did brand new. TERRIBLE customer svc, too.",Breastpumps,breastpumps,,,158.99,,,,
144285,1962,Medela Symphony Breast Pump,,,love,"I do not 'have' this, but I work at a pediatric hospital and get to use one when I pump while working my shift (3 times per shift). I love it, very efficient. I truly has helped me maintain my supply.",Breastpumps,breastpumps,,,,,,,
144286,2173,Simple Wishes Honeysuckle Breastmilk Storage Bags,,,love,"Favorite bags so far that did not leak, the bag felt substantial, and was easy to write on. Bought a 6-month supply.",Nursing,milk storage,,,16.56,,,,
144330,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
144350,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I received this pump used (I know, I know) and it is nice! Like it way better than Ameda's Purely Yours, but love the  Medela Symphony over this (who doesn't?) pump. Best non hospital-grade pump.",Breastpumps,breastpumps,,,227.51,,,,
144397,100,Medela Freestyle Breast Pump,Medela,Medela,love,glad i got this pump instead of the Pump in Style - the Freetime is so much smaller and you can walk around with it clipped to your pants! It was easy for me to pump while doing other things in house,Breastpumps,breastpumps,,,309.9,,,,
144509,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,works well and easy to travel with.,Breastpumps,breastpumps,,,227.51,,,,
144510,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,makes sterilizing quick and easy!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
144511,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,access holes are very close together--have to purchase additional panel to obtain correct fit,Breastpumps,breastpump accessories,,,35.11,,,,
144518,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,So much easier than boiling breast pump parts and bottles!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
144588,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
144608,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,want,,Nursing,milk storage,,,17.24,,,,
144609,105,Medela Easy Expression Bustier,Medela,Medela,want,,Breastpumps,breastpump accessories,nursing bras,,,,,,
144610,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
144633,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I love how easy to use this product is!!,Breastpumps,breastpumps,,,227.51,,,,
144667,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"I have no idea how I would pump without this!!  Easy to clean, easy to put on/take off and great right on top of clothes as needed. ",Breastpumps,breastpump accessories,,,35.11,,,,
144669,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
