rating ID,Product ID,title,brand,manufacturer,grade,comment,category,tag1,tag2,tag3,price,,
126465,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,It works so good!,Breastpumps,breastpumps,,,227.51,,
126501,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,regret,"It's so loud that it drives me and the baby nuts.  I ended up keeping the hospital rental longer instead.  But if you have no other way to pump, then go for it.",Breastpumps,breastpumps,,,227.51,,
126620,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
126962,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
127470,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
127889,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Easy to use,Breastpumps,breastpumps,,,227.51,,
128034,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
128052,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
128154,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,great pump!,Breastpumps,breastpumps,,,227.51,,
128654,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Great pump, easy to use and comfortable.",Breastpumps,breastpumps,,,227.51,,
128789,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,I am so happy with this pump. I have one at home and one at the office. The bag is great too because it almost looks like a normal black tote bag.,Breastpumps,breastpumps,,,227.51,,
128990,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Best breast pump ever!,Breastpumps,breastpumps,,,227.51,,
129821,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Using for my second kid,Breastpumps,breastpumps,,,227.51,,
130069,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Worked well for the entire 12 months I pumped. In hindsight, it would have been worth the extra $100 to upgrade to the freestyle and not be chained to the big heavy tote bag. Oh well.",Breastpumps,breastpumps,,,227.51,,
130112,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I get a TON of milk w/ this.  Have at least 2-3 sets of flanges.  Membranes need to be replaced every 4-6 wks for best milk supply.  Connects to bottles w/ standard ring (medela/ dr brown/ generic),Breastpumps,breastpumps,,,227.51,,
130137,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"Probably the best at-home pump you can get, works great and easy to take to the office.",Breastpumps,breastpumps,,,227.51,,
130239,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I just wish the bag was a smidge taller and that the cooler accomodated bottles with flanges on,Breastpumps,breastpumps,,,227.51,,
130350,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Makes pumping at work a breeze!,Breastpumps,breastpumps,,,227.51,,
130395,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
130434,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Love the ridged ice pack, wireless feature and time ",Breastpumps,breastpumps,,,227.51,,
130554,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
130612,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Looks like a real purse. Very discrete and easy to carry.,Breastpumps,breastpumps,,,227.51,,
130710,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,simple to use,Breastpumps,breastpumps,,,227.51,,
130882,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
130917,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,regret,I recommend getting the professional grade pump from ebay and swapping out new parts. It was far more efficient.,Breastpumps,breastpumps,,,227.51,,
131055,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
131541,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
132313,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
132621,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
133360,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
133760,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Light enough to travel with and gets the job done fast. Hint - buy the hands-free bra!
",Breastpumps,breastpumps,,,227.51,,
133853,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,Need to find out what pump is covered by my insurance.,Breastpumps,breastpumps,,,227.51,,
133862,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Worked well but don't know if another brand would have suited me better as this was the only pump I've ever tried.,Breastpumps,breastpumps,,,227.51,,
133993,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Pump works great, is easy to use! ",Breastpumps,breastpumps,,,227.51,,
134260,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Must have! Get a bra for pumping and you can pump on the go, even in the car. ",Breastpumps,breastpumps,,,227.51,,
134283,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"I borrowed one from my midwife and found it convenient to use hands-free, but it was a tad pinchy.",Breastpumps,breastpumps,,,227.51,,
134575,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
134593,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Strong suction, easily acquired parts. A great pump!",Breastpumps,breastpumps,,,227.51,,
134768,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Works well for on the go pumping.,Breastpumps,breastpumps,,,227.51,,
135412,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I like the bag and how I can fit everything in it.  Also, the controls are easy to manage.",Breastpumps,breastpumps,,,227.51,,
135435,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Good suction and also like the bottles and cooler that comes with it for easy storage on the go. ,Breastpumps,breastpumps,,,227.51,,
135523,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"It does the job, but it is rather bulky. I kind of wish i would've just spent the extra money on the freestyle so that i didn't have to be tethered to the wall plug while pumping.",Breastpumps,breastpumps,,,227.51,,
135728,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"We got this as our free Obamacare pump.  We don't have the fancy tote kit, but the pump works great so far.",Breastpumps,breastpumps,,,227.51,,
136286,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
136340,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Strong (but not uncomfortable) and quick pump that gets the job done.,Breastpumps,breastpumps,,,227.51,,
136378,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Quick and easy to use,Breastpumps,breastpumps,,,227.51,,
136639,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
136650,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"People say that Medela arguably makes the best pumps on the market. Though they are decent, I can't agree that they are the BEST. They are very pricey and difficult to clean and I had mixed results.",Breastpumps,breastpumps,,,227.51,,
136697,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I love this pump as much as you can love a pump. Works great. I exclusively pumped for 9 months and had enough in the freezer to quit. ,Breastpumps,breastpumps,,,227.51,,
136835,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Makes the difficult task of breastfeeding/pumping less of a time-suck! So easy to use on the go or when you need to multitask! Must get with a hands-free bra for optimum use.,Breastpumps,breastpumps,,,227.51,,
136848,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Works great. Love travel pack.,Breastpumps,breastpumps,,,227.51,,
136916,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,saves me time at work. better suction than my mipump ,Breastpumps,breastpumps,,,227.51,,
136928,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great pump! lots of power and easy to clean!,Breastpumps,breastpumps,,,227.51,,
137535,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
137746,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
137785,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,very user friendly! I have travelled with this and used it through 2 kids and it's still going strong! love it!,Breastpumps,breastpumps,,,227.51,,
138183,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Love this pump. Great quality,Breastpumps,breastpumps,,,227.51,,
138236,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Amazing!,Breastpumps,breastpumps,,,227.51,,
138260,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
138479,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,I use it for a supply when I occasionally go out,Breastpumps,breastpumps,,,227.51,,
138507,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
138551,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Not an activity to love really, but the pump makes it easier. ",Breastpumps,breastpumps,,,227.51,,
138663,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I really liked this pump. Easy to use and clean.,Breastpumps,breastpumps,,,227.51,,
138910,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
139217,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Well worth the money! Quiet and easy to travel with (esp. on a plane!),Breastpumps,breastpumps,,,227.51,,
139431,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great that I can pump on the go with the battery pack. Haven't tried the hands free yet but interested to see how well that works.,Breastpumps,breastpumps,,,227.51,,
139540,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great pump. Simple to use and works very well. ,Breastpumps,breastpumps,,,227.51,,
139577,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"While this is the only pump i tried, it was more comfortable than i expected, easy to travel with and way quieter than other pumps my friends used.",Breastpumps,breastpumps,,,227.51,,
139701,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This is comfortable to wear (Our doc gave us a belly band with cutouts for the nipple flanges) and very efficient without being painful.  I've let friends borrow it and it is still going strong.,Breastpumps,breastpumps,,,227.51,,
139919,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I love my breast pump. It helps me create a stockpile of breast milk so I can be away from my baby more than a couple hours. ,Breastpumps,breastpumps,,,227.51,,
139940,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"This is the only pump I have used, very portable and easy to travel with which makes pumping on the road easy for me with my job, relatively quiet, and comfortable. Letdown feature is a plus! ",Breastpumps,breastpumps,,,227.51,,
139976,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,"Everyone I know has loved this pump and it was even recommended to me by my health insurance, which covers it at full cost.",Breastpumps,breastpumps,,,227.51,,
140088,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,All the pumping basics! ,Breastpumps,breastpumps,,,227.51,,
140218,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,A great pump that has lasted me 4 years and 2 children. Kinda sad I didn't get even more use out of it. ,Breastpumps,breastpumps,,,227.51,,
140283,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
140285,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,i really like this pump. it is FAR stronger than the freestyle and very easy to use,Breastpumps,breastpumps,,,227.51,,
140329,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"This pump is beyond efficient and convenient!!  Pumped when I went back to work, and this made it so quick and easy.  Very well-made and worth the $!",Breastpumps,breastpumps,,,227.51,,
140423,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Easy to use and very efficient!,Breastpumps,breastpumps,,,227.51,,
140494,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
140589,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
140859,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"While this is one wonderful piece of machinery, as an exclusive pumper, the motor couldn't keep up and ended up sputtering out after about 2 months. It still did the job but each session took a while ",Breastpumps,breastpumps,,,227.51,,
141139,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This has saved my breastfeeding relationship.,Breastpumps,breastpumps,,,227.51,,
141215,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
141280,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"It was fine for about a couple weeks, but then I found that it was easier (and more comfortable) to nurse without it.",Breastpumps,breastpumps,,,227.51,,
141405,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I mean, it's more of a love/hate relationship, but mostly this is a winner because it looks like a purse and everything I need packs neatly inside.",Breastpumps,breastpumps,,,227.51,,
141474,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Love this and used it while I breastfed for 13 months. Will be using it with my next too!,Breastpumps,breastpumps,,,227.51,,
141518,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This was a great pump.  ,Breastpumps,breastpumps,,,227.51,,
141524,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
141600,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Could not have survived without this. Loved mine!,Breastpumps,breastpumps,,,227.51,,
141692,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great to have the tote so everything is always together,Breastpumps,breastpumps,,,227.51,,
142237,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Best pump ever! So convenient for work ,Breastpumps,breastpumps,,,227.51,,
142305,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Loved this pump (even though I only really used it for 6 weeks.) Easy to get everything hooked up, well packaged and the variety of settings allow for variable suction, which is great. ",Breastpumps,breastpumps,,,227.51,,
142423,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,Works great - but I'd rather have the Freestyle!,Breastpumps,breastpumps,,,227.51,,
142596,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Def get the hands free bustier!,Breastpumps,breastpumps,,,227.51,,
142959,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
143397,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Easy to use. Portable. Kept my supply strong,Breastpumps,breastpumps,,,227.51,,
143498,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Very good system, easy to setup and use. ",Breastpumps,breastpumps,,,227.51,,
143528,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I have this in the backpack version. Wish I would have gotten the shoulder bag, but the pump itself works really well.",Breastpumps,breastpumps,,,227.51,,
143662,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Still going strong after pumping for 2 babies!,Breastpumps,breastpumps,,,227.51,,
143709,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Easy to use and portable,Breastpumps,breastpumps,,,227.51,,
143899,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
143952,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
143995,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
144330,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
144350,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I received this pump used (I know, I know) and it is nice! Like it way better than Ameda's Purely Yours, but love the  Medela Symphony over this (who doesn't?) pump. Best non hospital-grade pump.",Breastpumps,breastpumps,,,227.51,,
144509,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,works well and easy to travel with.,Breastpumps,breastpumps,,,227.51,,
144588,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
144633,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I love how easy to use this product is!!,Breastpumps,breastpumps,,,227.51,,
144748,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
144755,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"The absolute best next to a hospital grade pump. Im an exclusively pumping mama, and I dont know what I would do without this product.",Breastpumps,breastpumps,,,227.51,,
144885,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
144959,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,It's been a champ for pumping at work. ,Breastpumps,breastpumps,,,227.51,,
145014,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
145021,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
145042,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I got the Ameda pump for free through insurance, but hated it so much that I paid for the Medela pump. I was a much happier pumper afterwards. It is so easy to use :)",Breastpumps,breastpumps,,,227.51,,
145075,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Works great. Fast, efficient and easy to transport. ",Breastpumps,breastpumps,,,227.51,,
145142,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"With a baby that wouldn't latch, this pump saved my life! Highly recommend it. ",Breastpumps,breastpumps,,,227.51,,
145198,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I haven't tried any other pumps but this pump is amazing!,Breastpumps,breastpumps,,,227.51,,
145333,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Easy to transport and very effective.  Great customer service!,Breastpumps,breastpumps,,,227.51,,
145424,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Working great for me so far!,Breastpumps,breastpumps,,,227.51,,
145492,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I was given a very old hand-me-down & it still works amazing! I recommend buying the battery pack accessory as well.,Breastpumps,breastpumps,,,227.51,,
145521,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
145672,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
145733,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,Need this! Baby coming in March. ,Breastpumps,breastpumps,,,227.51,,
145782,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Best pump! Has helped me breast feed for 5 months as a working mom don't know what i would do with out it!,Breastpumps,breastpumps,,,227.51,,
145839,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"This pump is easy to use and compact, and does the job quickly. Everything I could hope for. ",Breastpumps,breastpumps,,,227.51,,
145864,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"This is a strong and efficient pump.  Based on a lactation consultant recommendation, I rented a hospital grade one. This one is almost as strong as the professional one.",Breastpumps,breastpumps,,,227.51,,
145955,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Love as much as one could love a pump. (LOL) I prefer this to the hospital-grade ameda.,Breastpumps,breastpumps,,,227.51,,
146051,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,Seems to be the pump to have!,Breastpumps,breastpumps,,,227.51,,
146173,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"This pump works well and is reliable. It's a little bulky to travel with.  Otherwise, its a decent pump for the price.  ",Breastpumps,breastpumps,,,227.51,,
146253,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Works well for pumping at home and at work. The travel cooler is also useful.,Breastpumps,breastpumps,,,227.51,,
146298,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
146358,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
146656,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Only pump to have and remember, covered by insurance with a prescription from your OB!",Breastpumps,breastpumps,,,227.51,,
146665,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,I like that there are a lot of accessories and the brand is big enough that replacement parts are easy to find. A little on the louder side and doesn't fit super comfortably,Breastpumps,breastpumps,,,227.51,,
146786,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,It's a love/hate relationship but this is a really great pump.,Breastpumps,breastpumps,,,227.51,,
146828,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
146868,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
146974,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
147121,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Does the job, easy to use.",Breastpumps,breastpumps,,,227.51,,
147128,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
147151,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,A must for pumping. Easy to use and works great!,Breastpumps,breastpumps,,,227.51,,
147229,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
147240,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Seems easy to use and came with lots of extra disposable nursing pads.,Breastpumps,breastpumps,,,227.51,,
147253,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"It works for what it's job is - much louder than the Ameda Ultra Purely Yours, not as powerful as the Symphony (obviously)",Breastpumps,breastpumps,,,227.51,,
147444,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,I borrowed this when I had my first and then bought my own for the last two boys. It is a great pump and has helped keep my last two breastfed for a good amount of time. ,Breastpumps,breastpumps,,,227.51,,
147456,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"This worked very well for me.  I even pumped in the car).  I agree with another reviewer who said that the bag is discreet, but it's not a purse.  I liked this pump better than the hospital one.
",Breastpumps,breastpumps,,,227.51,,
147464,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This pump did everything I needed it to do. I carried it to work every day for the first year of my son's life. No regrets. No issues. The car adapter was a lifesaver. It was a separate purchase.  ,Breastpumps,breastpumps,,,227.51,,
147472,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
147556,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
147590,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,regret,I tried using this to store breast milk since I wasn't producing enough. I found that it took a very long time with very little results. Bought Medela's manual hand pump and LOVED it. Quick and easy.,Breastpumps,breastpumps,,,227.51,,
147670,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Works great and tote is very handy!,Breastpumps,breastpumps,,,227.51,,
147897,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,I don't like pumping but no complaints on the pump. Wish they would come out with a few different shields. No matter what size i used I got rubbing on my nipple :/,Breastpumps,breastpumps,,,227.51,,
147916,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,Gets lots of milk ,Breastpumps,breastpumps,,,227.51,,
147983,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
147988,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
148065,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I exclusively pumped for 7 month for twins. This pump made it possible, and I both love it for it, and hate the fact that I had to do it. ",Breastpumps,breastpumps,,,227.51,,
148107,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
148472,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
148651,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,It is great to use for a working mom or a stay-at-home mom that wants to use it so she can go out in a date night with her hubby. Fantastic to use during travel as well!,Breastpumps,breastpumps,,,227.51,,
148714,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
148736,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
148843,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
149257,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Take it anywhere and pump.  And the battery pack makes it easier if you're a traveler. ,Breastpumps,breastpumps,,,227.51,,
